episode_id,scenario_type,priority_hint,policy,sample_idx,chosen_vendor_id,chosen_vendor_name,is_doordash_choice,total_cost,eta_min,rating,reliability_score,cancel_rate_pct,on_time_rate_pct,delivery_fee_usd,service_fee_pct,weights_json
episode_011,near_tie,rating,random_equation,28,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.04608036845620942, 0.41793433109818856, 0.2966029168859457, 0.14819254090528305, 0.0911898426543732]"
episode_011,near_tie,rating,random_equation,29,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.3299774041110233, 0.1262883693920349, 0.3018682758894093, 0.14816213423100474, 0.09370381637652779]"
episode_011,near_tie,rating,random_equation,30,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.7205270292032567, 0.06439228285329862, 0.03241367901981584, 0.011224419973395702, 0.1714425889502332]"
episode_011,near_tie,rating,random_equation,31,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.2058645926932706, 0.08829425873131247, 0.32251832653623785, 0.11148387072302068, 0.2718389513161584]"
episode_011,near_tie,rating,random_equation,32,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.010568202402776216, 0.24194400824519874, 0.4878660534140293, 0.015632771731485022, 0.24398896420651064]"
episode_011,near_tie,rating,random_equation,33,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.26598482999949574, 0.4042943988892323, 0.03925891670436634, 0.15984550300508343, 0.1306163514018222]"
episode_011,near_tie,rating,random_equation,34,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.37127302173215626, 0.13782434289434153, 0.21896011885049532, 0.07616751261747141, 0.1957750039055354]"
episode_011,near_tie,rating,random_equation,35,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.06805125936960396, 0.18616482239388332, 0.43004052735338316, 0.09212134209843281, 0.22362204878469677]"
episode_011,near_tie,rating,random_equation,36,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.08343540449862434, 0.06928007934968189, 0.06595138062382849, 0.5375408970564716, 0.24379223847139378]"
episode_011,near_tie,rating,random_equation,37,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.27846282671562717, 0.3152771232903067, 0.3061138031534708, 0.00036087266450228, 0.09978537417609304]"
episode_011,near_tie,rating,random_equation,38,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.17081136604917138, 0.5391314256858505, 0.024724610937715025, 0.10601847180097802, 0.15931412552628504]"
episode_011,near_tie,rating,random_equation,39,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.24152715909581662, 0.030305060280504986, 0.23476935204676025, 0.04343038174973531, 0.44996804682718294]"
episode_011,near_tie,rating,random_equation,40,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.23513595494920575, 0.3916331490054265, 0.35582647347241964, 0.011622212579867954, 0.005782209993079999]"
episode_011,near_tie,rating,random_equation,41,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.012688285366103356, 0.00600217965636545, 0.7483117462848402, 0.09495368777421681, 0.13804410091847413]"
episode_011,near_tie,rating,random_equation,42,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.11630174818405986, 0.09283815368542764, 0.2574866637586668, 0.03998635425432061, 0.493387080117525]"
episode_011,near_tie,rating,random_equation,43,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.047793937193899336, 0.11791473548685298, 0.5880914307496513, 0.10446250141647474, 0.14173739515312175]"
episode_011,near_tie,rating,random_equation,44,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.08493907658276516, 0.14188970731656353, 0.4794039826887464, 0.1806464798639531, 0.11312075354797173]"
episode_011,near_tie,rating,random_equation,45,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.14584102457864345, 0.0026008392299490886, 0.2889626480721697, 0.3088211364337803, 0.2537743516854575]"
episode_011,near_tie,rating,random_equation,46,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.0896098487522923, 0.0729866247386577, 0.5246503381529813, 0.1931525980470241, 0.11960059030904467]"
episode_011,near_tie,rating,random_equation,47,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.5172307660269874, 0.1589958394458033, 0.0926958072185781, 0.056489529856784564, 0.17458805745184677]"
episode_011,near_tie,rating,random_equation,48,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.19017600266822554, 0.07902964315520761, 0.090013688024295, 0.64006658018328, 0.0007140859689918738]"
episode_011,near_tie,rating,random_equation,49,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.22875077795888707, 0.1511034131276979, 0.13657432830805488, 0.12780809545834187, 0.3557633851470182]"
episode_011,near_tie,rating,random_equation,50,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.04902665048862546, 0.38077740785150777, 0.17559784175307905, 0.11494535673983867, 0.27965274316694905]"
episode_011,near_tie,rating,random_equation,51,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.03686934956747014, 0.18075322000444952, 0.20475879054443946, 0.015543507045207324, 0.5620751328384336]"
episode_011,near_tie,rating,random_equation,52,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.04091556258067804, 0.05796012383760085, 0.0734651810558853, 0.041696335342695304, 0.7859627971831405]"
episode_011,near_tie,rating,random_equation,53,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.09227813268199372, 0.17464002964510394, 0.017356345641472995, 0.0024925192090311265, 0.7132329728223982]"
episode_011,near_tie,rating,random_equation,54,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.06054749744070053, 0.11102485876609128, 0.2165252709669351, 0.024774078097822602, 0.5871282947284505]"
episode_011,near_tie,rating,random_equation,55,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.17158792003179965, 0.14492877582959737, 0.30442264894639137, 0.06315165509201595, 0.3159090001001957]"
episode_011,near_tie,rating,random_equation,56,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.3736014383387385, 0.013879239223904794, 0.06639989596076001, 0.49026138621259063, 0.05585804026400613]"
episode_011,near_tie,rating,random_equation,57,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.37442344040287123, 0.028225936074802362, 0.18973677503596378, 0.2757448525615592, 0.13186899592480356]"
episode_011,near_tie,rating,random_equation,58,ep011_vendor_080,BlinkLane080,False,67.79,35,4.6,86.79,7.4,93.07,2.61,4.18,"[0.5051990701385445, 0.06759205006023662, 0.3061152310828935, 0.009770583559174872, 0.11132306515915039]"
episode_011,near_tie,rating,random_equation,59,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.056581603571696844, 0.30317563415112214, 0.34017241365448664, 0.04597416521392837, 0.25409618340876594]"
episode_011,near_tie,rating,random_equation,60,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.08856110095140061, 0.003126698724658577, 0.3466361660862803, 0.2633207705840059, 0.29835526365365456]"
episode_011,near_tie,rating,random_equation,61,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.053318310504615475, 0.11440725353390699, 0.2846700367260848, 0.08199154334517851, 0.4656128558902143]"
episode_011,near_tie,rating,random_equation,62,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.15899021370875094, 0.09423694238743412, 0.2299848483164052, 0.10847427464603232, 0.40831372094137747]"
episode_011,near_tie,rating,random_equation,63,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.18687752793378393, 0.08189836034164565, 0.5968062284004773, 0.03038133365948262, 0.1040365496646106]"
episode_011,near_tie,rating,random_equation,64,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.2102171750361522, 0.24481308412039132, 0.45754009347273156, 0.034206284568262454, 0.05322336280246263]"
episode_011,near_tie,rating,random_equation,65,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.18072963089983654, 0.41486389182648553, 0.1828912040736865, 0.0992705431459334, 0.12224473005405798]"
episode_011,near_tie,rating,random_equation,66,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.23417646145454865, 0.0003743399636256754, 0.28570993732960165, 0.4008018859067963, 0.07893737534542784]"
episode_011,near_tie,rating,random_equation,67,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.547353966110087, 0.013451487558061904, 0.1338289626126186, 0.11607064617673038, 0.1892949375425022]"
episode_011,near_tie,rating,random_equation,68,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.17400700725479196, 0.03659984677941695, 0.35478903701390374, 0.2050332582847531, 0.22957085066713423]"
episode_011,near_tie,rating,random_equation,69,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.1083936370402663, 0.017516321702730597, 0.4416350716915732, 0.22184432689538686, 0.21061064267004295]"
episode_011,near_tie,rating,random_equation,70,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.05997389315435428, 0.3268004822062438, 0.14785753068124444, 0.44116363174813084, 0.024204462210026617]"
episode_011,near_tie,rating,random_equation,71,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.21510342745257732, 0.09274535034654469, 0.06842135305383297, 0.3301794034602664, 0.29355046568677856]"
episode_011,near_tie,rating,random_equation,72,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.04886276142575327, 0.12832453148458806, 0.3701403605849474, 0.4027971629958195, 0.04987518350889178]"
episode_011,near_tie,rating,random_equation,73,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.2439529749986197, 0.05763887689657415, 0.08676831394457486, 0.09445082103215968, 0.5171890131280715]"
episode_011,near_tie,rating,random_equation,74,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.024075406791603002, 0.21698106482063872, 0.02723411885825799, 0.11698701523405271, 0.6147223942954475]"
episode_011,near_tie,rating,random_equation,75,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.2977806539582026, 0.17443353289802954, 0.15929973961260224, 0.2845510114679008, 0.08393506206326472]"
episode_011,near_tie,rating,random_equation,76,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.1632631438186839, 0.16135531921762547, 0.012136253096784136, 0.40269559572060815, 0.2605496881462983]"
episode_011,near_tie,rating,random_equation,77,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.3276744634722568, 0.04536774910753757, 0.18922478614477767, 0.3590331927405265, 0.07869980853490152]"
episode_011,near_tie,rating,random_equation,78,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.06090479784375891, 0.21453554075679995, 0.19484890976927002, 0.040873198729513185, 0.48883755290065783]"
episode_011,near_tie,rating,random_equation,79,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.17552745298450045, 0.022144354422654406, 0.3965099493060916, 0.07989744411874344, 0.32592079916801003]"
episode_011,near_tie,rating,random_equation,80,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.13717135112967155, 0.1657489669511526, 0.06900953620454087, 0.43222643712994907, 0.19584370858468594]"
episode_011,near_tie,rating,random_equation,81,ep011_vendor_080,BlinkLane080,False,67.79,35,4.6,86.79,7.4,93.07,2.61,4.18,"[0.8091093156669518, 0.06456509000674988, 0.08304224706980273, 0.008803404137287784, 0.034479943119207844]"
episode_011,near_tie,rating,random_equation,82,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.5655611436702874, 0.1526191922539707, 0.11600339468477419, 0.043804208451732836, 0.1220120609392349]"
episode_011,near_tie,rating,random_equation,83,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.198035499729091, 0.3979780814916688, 0.03953325504788111, 0.3408146477349441, 0.023638515996414994]"
episode_011,near_tie,rating,random_equation,84,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.21765232088933817, 0.17318000581690662, 0.1445267797665892, 0.2958038240881129, 0.16883706943905308]"
episode_011,near_tie,rating,random_equation,85,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.06699009426326291, 0.04992237430555138, 0.2960723653614203, 0.4670371467876652, 0.11997801928210004]"
episode_011,near_tie,rating,random_equation,86,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.1728644939154337, 0.0360104057373469, 0.3942404422778194, 0.12089306878306044, 0.2759915892863395]"
episode_011,near_tie,rating,random_equation,87,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.32012772542665396, 0.06426375634800609, 0.1690282687159669, 0.3122305313398693, 0.13434971816950372]"
episode_011,near_tie,rating,random_equation,88,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.0032773500037733424, 0.28916197352949286, 0.06984087127913875, 0.1619024461252496, 0.47581735906234546]"
episode_011,near_tie,rating,random_equation,89,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.016178504512622125, 0.47007675118090203, 0.04031488388533366, 0.45207758234755985, 0.0213522780735824]"
episode_011,near_tie,rating,random_equation,90,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.021048497401810116, 0.2306793489143343, 0.13380819365123195, 0.02314865718792447, 0.5913153028446991]"
episode_011,near_tie,rating,random_equation,91,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.2215717710574392, 0.08845577494132476, 0.32292265986143615, 0.35816011151770455, 0.0088896826220952]"
episode_011,near_tie,rating,random_equation,92,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.1447012698776781, 0.25841158120596275, 0.25489320771364454, 0.2647591986245877, 0.07723474257812693]"
episode_011,near_tie,rating,random_equation,93,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.1620288362907086, 0.36321548689080047, 0.1366883991097014, 0.24513182800877834, 0.09293544970001104]"
episode_011,near_tie,rating,random_equation,94,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.04670383814215772, 0.33964281128909735, 0.036335735354251254, 0.272353005499798, 0.30496460971469574]"
episode_011,near_tie,rating,random_equation,95,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.6088526297572643, 0.1692369099738447, 0.10091351756616138, 0.03607070538918642, 0.08492623731354325]"
episode_011,near_tie,rating,random_equation,96,ep011_vendor_044,BlinkBite044,False,68.44,33,4.79,85.75,7.27,89.21,1.82,5.72,"[0.3362847235489072, 0.05837134382080302, 0.11424364750147681, 0.38936377984606385, 0.10173650528274909]"
episode_011,near_tie,rating,random_equation,97,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.007248816747338509, 0.3084039561853577, 0.29175475603274287, 0.18419393934457587, 0.20839853168998515]"
episode_011,near_tie,rating,random_equation,98,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.09893544227496921, 0.37267814030901397, 0.07903603443916234, 0.3090143830248763, 0.14033599995197818]"
episode_011,near_tie,rating,random_equation,99,ep011_vendor_040,RocketCart040,False,70.36,26,4.83,89.31,4.71,90.68,3.15,3.55,"[0.2878601926254342, 0.33994106926710255, 0.0881269942247002, 0.15518663157564008, 0.12888511230712282]"
episode_012,near_tie,balanced,price_first,,ep012_vendor_046,PrimeHub046,False,42.62,41,4.86,84.91,8.46,89.22,1.52,7.62,
episode_012,near_tie,balanced,eta_first,,ep012_vendor_026,FeastCart026,False,44.36,24,3.84,75.78,8.53,82.01,3.23,4.66,
episode_012,near_tie,balanced,rating_first,,ep012_vendor_005,SwiftMeals005,False,44.75,42,4.9,89.33,8.06,96.16,2.5,6.69,
episode_012,near_tie,balanced,reliability_first,,ep012_vendor_021,BlinkFleet021,False,49.35,28,4.88,90.52,4.87,92.71,3.89,13.67,
episode_012,near_tie,balanced,balanced_equation,,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,
episode_012,near_tie,balanced,random_equation,0,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.37877692809407054, 0.4082421772653273, 0.08795194941790366, 0.11272298600402825, 0.012305959218670302]"
episode_012,near_tie,balanced,random_equation,1,ep012_vendor_046,PrimeHub046,False,42.62,41,4.86,84.91,8.46,89.22,1.52,7.62,"[0.24286193944849166, 0.0007462083202187516, 0.3856063492557675, 0.2433187777541161, 0.12746672522140598]"
episode_012,near_tie,balanced,random_equation,2,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.18316370622815512, 0.41216074789560664, 0.1342905235644793, 0.199154663413607, 0.07123035889815194]"
episode_012,near_tie,balanced,random_equation,3,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.0790384795109958, 0.23016516506121762, 0.23446614501554552, 0.02622741709264572, 0.43010279331959533]"
episode_012,near_tie,balanced,random_equation,4,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.29068954993024126, 0.19474202833489265, 0.0707675994401915, 0.1824374892874525, 0.26136333300722203]"
episode_012,near_tie,balanced,random_equation,5,ep012_vendor_046,PrimeHub046,False,42.62,41,4.86,84.91,8.46,89.22,1.52,7.62,"[0.41120215395971554, 0.01413383728425682, 0.44583133439157, 0.09527498030959915, 0.03355769405485858]"
episode_012,near_tie,balanced,random_equation,6,ep012_vendor_094,PrimeFleet094,False,47.85,24,4.86,90.25,6.5,95.37,2.44,11.02,"[0.053607099513946245, 0.40963006981820943, 0.1119247457358316, 0.30959938261554626, 0.11523870231646643]"
episode_012,near_tie,balanced,random_equation,7,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.12018802590737263, 0.3577522574675157, 0.11703761244691316, 0.15783053136893094, 0.24719157280926762]"
episode_012,near_tie,balanced,random_equation,8,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.10141901678927723, 0.3861079018338302, 0.09297736799600123, 0.22192559659692573, 0.19757011678396572]"
episode_012,near_tie,balanced,random_equation,9,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.20061531093719123, 0.40938635951332625, 0.054574533544868194, 0.13105085874807154, 0.20437293725654296]"
episode_012,near_tie,balanced,random_equation,10,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.022843059795146302, 0.05442090587345452, 0.17773385622585697, 0.49248625221499953, 0.25251592589054267]"
episode_012,near_tie,balanced,random_equation,11,ep012_vendor_094,PrimeFleet094,False,47.85,24,4.86,90.25,6.5,95.37,2.44,11.02,"[0.12668779958559243, 0.2930269292104825, 0.32724726561751455, 0.1683434921889815, 0.08469451339742903]"
episode_012,near_tie,balanced,random_equation,12,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.3275717371239195, 0.08490246831031702, 0.06402433996324751, 0.4697812941662267, 0.05372016043628926]"
episode_012,near_tie,balanced,random_equation,13,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.1059434307223498, 0.06413056937754988, 0.3011770724194943, 0.2773540349003928, 0.25139489258021325]"
episode_012,near_tie,balanced,random_equation,14,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.03255222203911396, 0.05193889911938853, 0.14652280572753762, 0.03915498048788341, 0.7298310926260765]"
episode_012,near_tie,balanced,random_equation,15,ep012_vendor_046,PrimeHub046,False,42.62,41,4.86,84.91,8.46,89.22,1.52,7.62,"[0.294744347451314, 0.014323284076343723, 0.3809352135865866, 0.0749902293788978, 0.23500692550685784]"
episode_012,near_tie,balanced,random_equation,16,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.3402501663112114, 0.4596518917814963, 0.06348034047022157, 0.03796427768840503, 0.0986533237486659]"
episode_012,near_tie,balanced,random_equation,17,ep012_vendor_094,PrimeFleet094,False,47.85,24,4.86,90.25,6.5,95.37,2.44,11.02,"[0.0018124136809671535, 0.6409969183576686, 0.12449955220731251, 0.09715306547713058, 0.13553805027692117]"
episode_012,near_tie,balanced,random_equation,18,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.03210807017356877, 0.24348549345092543, 0.30382366613653605, 0.09764262076198509, 0.32294014947698474]"
episode_012,near_tie,balanced,random_equation,19,ep012_vendor_094,PrimeFleet094,False,47.85,24,4.86,90.25,6.5,95.37,2.44,11.02,"[0.21289073852693435, 0.35924841135438, 0.3569174355852743, 0.047639130169445716, 0.023304284363965696]"
episode_012,near_tie,balanced,random_equation,20,ep012_vendor_094,PrimeFleet094,False,47.85,24,4.86,90.25,6.5,95.37,2.44,11.02,"[0.02317268971361686, 0.31066558180221415, 0.27439609956733196, 0.15457396460426584, 0.2371916643125712]"
episode_012,near_tie,balanced,random_equation,21,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.11013934751666389, 0.3673157601007685, 0.032038522872110495, 0.3173098840402808, 0.17319648547017633]"
episode_012,near_tie,balanced,random_equation,22,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.14202678330609775, 0.11082227905559147, 0.3323458861117115, 0.19320578552805204, 0.22159926599854723]"
episode_012,near_tie,balanced,random_equation,23,ep012_vendor_094,PrimeFleet094,False,47.85,24,4.86,90.25,6.5,95.37,2.44,11.02,"[0.07064036872213189, 0.2105195344244183, 0.26383391021148506, 0.41398635437385284, 0.04101983226811192]"
episode_012,near_tie,balanced,random_equation,24,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.009393681281721168, 0.22666747273758864, 0.007448249756144129, 0.41434122808676827, 0.34214936813777774]"
episode_012,near_tie,balanced,random_equation,25,ep012_vendor_046,PrimeHub046,False,42.62,41,4.86,84.91,8.46,89.22,1.52,7.62,"[0.5060589562444561, 0.009098295687946014, 0.016890772064850203, 0.17543669169750772, 0.29251528430523993]"
episode_012,near_tie,balanced,random_equation,26,ep012_vendor_094,PrimeFleet094,False,47.85,24,4.86,90.25,6.5,95.37,2.44,11.02,"[0.03802028193820672, 0.644176471935609, 0.17570415402111864, 0.08393327520521929, 0.05816581689984631]"
episode_012,near_tie,balanced,random_equation,27,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.5021942717169584, 0.19702168258812663, 0.12868110300339264, 0.023718067394658343, 0.14838487529686398]"
episode_012,near_tie,balanced,random_equation,28,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.39583239826470035, 0.09471361522476028, 0.1494410030987723, 0.20588909593063273, 0.15412388748113434]"
episode_012,near_tie,balanced,random_equation,29,ep012_vendor_046,PrimeHub046,False,42.62,41,4.86,84.91,8.46,89.22,1.52,7.62,"[0.3648895721493676, 0.003206177980874569, 0.3779425648518451, 0.16194925056734905, 0.0920124344505637]"
episode_012,near_tie,balanced,random_equation,30,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.3392817108450161, 0.15012683049523343, 0.10723306310590677, 0.22084309184219672, 0.1825153037116469]"
episode_012,near_tie,balanced,random_equation,31,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.20879929756857799, 0.27379179403116527, 0.11620068586824178, 0.0748930127286864, 0.3263152098033287]"
episode_012,near_tie,balanced,random_equation,32,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.16767197272866097, 0.12019217955522205, 0.1449193346314842, 0.4408811152644942, 0.12633539782013864]"
episode_012,near_tie,balanced,random_equation,33,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.020855553468301202, 0.060941994191071984, 0.2848263913003969, 0.464600362449271, 0.16877569859095895]"
episode_012,near_tie,balanced,random_equation,34,ep012_vendor_094,PrimeFleet094,False,47.85,24,4.86,90.25,6.5,95.37,2.44,11.02,"[0.10326363582201904, 0.5238383346439628, 0.19246000687915463, 0.1673473116436278, 0.013090711011235706]"
episode_012,near_tie,balanced,random_equation,35,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.30565842340741245, 0.049663110373786394, 0.3430987063546925, 0.2108900437264655, 0.09068971613764329]"
episode_012,near_tie,balanced,random_equation,36,ep012_vendor_094,PrimeFleet094,False,47.85,24,4.86,90.25,6.5,95.37,2.44,11.02,"[0.04477671648893824, 0.351291173267592, 0.4617568788955896, 0.0956223823517001, 0.04655284899618001]"
episode_012,near_tie,balanced,random_equation,37,ep012_vendor_043,RocketHub043,False,44.71,26,4.88,88.27,5.81,90.32,1.8,8.64,"[0.3074431610051785, 0.06888469977946898, 0.40190387304831376, 0.16785101335615837, 0.05391725281088034]"
